PRODUCT_NO,KPRM,CUST_LOC_NO,LTA,RI_TYPE,RI_NONRI,RI_TIME,MIN,SOH,MAX_QTY,TAR_SSL,SUP_SSL,QTY_PICK,QTY_SNR,UID_STATUS,ORDNO,ITMNO,REQ_DATE,PERID0,PERID1 ,PERID2 ,PERID3 ,PERID4 ,PERID5 ,PERID6 ,PERID7 ,PERID8 ,PERID9 ,PERID10 ,PERID11 ,PERID12 ,PERID13 ,PERID14 ,PERID15 ,PERID16 ,PERID17 ,PERID18 ,PERID19 ,PERID20 ,PERID21 ,PERID22 ,PERID23 ,PERID24 ,PERID25 ,PERID26 ,PERID27 ,PERID28 ,PERID29 ,PERID30 ,PERID31 ,PERID32 ,PERID33 ,PERID34 ,PERID35 ,PERID36 
Product,Key Figure,Customer Loc.,,Replenishment Indicator,,,Minimum Safety Stock,,,,,Shippable Qty,Quantity,Medium Field Label,Order Document Number,Item Number,RequDlvryD,03/16/2018 - 12/08/2020,12/09/2020 - 12/13/2020,12/14/2020 - 12/20/2020,12/21/2020 - 12/27/2020,12/28/2020 - 01/03/2021,01/04/2021 - 01/10/2021,01/11/2021 - 01/17/2021,01/18/2021 - 01/24/2021,01/25/2021 - 01/31/2021,02/01/2021 - 02/07/2021,02/08/2021 - 02/14/2021,02/15/2021 - 02/21/2021,02/22/2021 - 02/28/2021,03/01/2021 - 03/07/2021,03/08/2021 - 03/14/2021,03/15/2021 - 03/21/2021,03/22/2021 - 03/28/2021,03/29/2021 - 04/04/2021,04/05/2021 - 04/11/2021,04/12/2021 - 04/18/2021,04/19/2021 - 04/25/2021,04/26/2021 - 05/02/2021,05/03/2021 - 05/09/2021,05/10/2021 - 05/16/2021,05/17/2021 - 05/23/2021,05/24/2021 - 05/30/2021,5/31/2021,06/01/2021 - 06/30/2021,07/01/2021 - 07/31/2021,08/01/2021 - 08/31/2021,09/01/2021 - 09/30/2021,10/01/2021 - 10/31/2021,11/01/2021 - 11/30/2021,12/01/2021 - 12/31/2021,01/01/2022 - 12/31/2022,01/01/2023 - 12/31/2023,01/01/2024 - 12/31/2024
767010-1,Firm,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00100/770,20210222,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00100/770,20210921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00100/770,20211110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00100/770,20211216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00100/770,20220118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00100/770,20221109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00100/770,20221212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00100/770,20230112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00100/770,20230214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00100/770,20230413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00100/770,20230515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00100/770,20230613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00100/770,20230717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00100/770,20230814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00100/770,20230914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00100/770,20231109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00100/770,20231212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,
767010-1,Planned,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,4,4,13,45,32
769144-1,Firm,2701,N,NA,NA,NA,0,0,0,0,0,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,
,,,,,,,0,0,0,0,0,0,0,,HS5691127,30,20231231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
,,,,,,,0,0,0,0,0,0,0,,HS5691127,40,20231231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
,,,,,,,0,0,0,0,0,0,0,,HS5691127,50,20231231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
,,,,,,,0,0,0,0,0,0,0,,HS5691127,60,20231231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
,,,,,,,0,0,0,0,0,0,0,,HS5691127,70,20231231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
,,,,,,,0,0,0,0,0,0,0,,HS5691127,80,20231231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
,,,,,,,0,0,0,0,0,0,0,,HS5691127,90,20231231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
,,,,,,,0,0,0,0,0,0,0,,HS5691127,100,20231231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
,,,,,,,0,0,0,0,0,0,0,,HS5691127,110,20231231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
,,,,,,,0,0,0,0,0,0,0,,HS5691127,120,20231231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
,,,,,,,0,0,0,0,0,0,0,,HS5691127,130,20231231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
769144-1,Planned,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769144-1,Firm,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769144-1,Planned,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769183-2,Firm,2701,N,NA,NA,NA,0,0,0,0,0,3,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769183-2,Planned,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769183-2,Firm,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769183-2,Planned,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774589-2,Firm,2701,N,NA,NA,NA,0,0,0,0,0,14,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774589-2,Planned,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774589-2,Firm,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774589-2,Planned,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776684-20,Firm,2755,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776684-20,Planned,2755,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776752-1,Firm,2701,N,NA,NA,NA,0,0,0,0,0,9,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00110/824,20220107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00110/824,20220301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00110/824,20220308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00110/824,20221011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00110/824,20230119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00110/824,20230303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00110/824,20230420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00110/824,20230602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
776752-1,Planned,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,
776757-1,Firm,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00120/822,20210917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00120/822,20210917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00120/822,20210921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00120/822,20220107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00120/822,20220107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00120/822,20220307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00120/822,20220406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00120/822,20221011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00120/822,20230119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00120/822,20230303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00120/822,20230420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00120/822,20230602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
776757-1,Planned,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,17,4,
776862-3,Firm,2701,Y,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00090/821,20210921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00090/821,20220107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00090/821,20220107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00090/821,20220107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00090/821,20220307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00090/821,20220406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00090/821,20221011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00090/821,20230119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00090/821,20230303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00090/821,20230420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00090/821,20230602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
776862-3,Planned,2701,Y,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,17,4,
776881-3M1,Firm,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776881-3M1,Planned,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782185-2,Firm,2701,N,NA,NA,NA,0,0,0,0,0,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,
,,,,,,,0,0,0,0,0,0,0,,11020797,130,20231231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,0,0,0,0,0,0,0,,11020797,140,20231231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,0,0,0,0,0,0,0,,11020797,150,20231231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,0,0,0,0,0,0,0,,11020797,160,20231231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
782185-2,Planned,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782546-101,Firm,2701,N,NA,NA,NA,0,0,0,0,0,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00350/1070,20210921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00350/1070,20220107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00350/1070,20220301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00350/1070,20220314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00350/1070,20220314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00350/1070,20220314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00350/1070,20220815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00350/1070,20220920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00350/1070,20221018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00350/1070,20230119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00350/1070,20230303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00350/1070,20230420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00350/1070,20230602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
782546-101,Planned,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,10,4,
782546-101,Firm,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782546-101,Planned,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782747-1,Firm,2702,N,NA,NA,NA,0,0,0,0,0,41,0,,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,11553205,10,20201006,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782747-1,Planned,2702,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783005-102,Firm,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01270/851,20210917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01270/851,20210917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01270/851,20210917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01270/851,20220107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01270/851,20220505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01270/851,20221130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,01270/851,20230303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
783005-102,Planned,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,3,1,
783005-102,Firm,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783005-102,Planned,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783005-103,Firm,2701,N,NA,NA,NA,0,0,0,0,0,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00050/828,20210921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00050/828,20220314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00050/828,20220314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00050/828,20220314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00050/828,20220920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00050/828,20221019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00050/828,20221019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00050/828,20221019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00050/828,20221021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214D,00050/828,20230420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
783005-103,Planned,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,
783005-105,Firm,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783005-105,Planned,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784793-4,Firm,2702,N,NA,NA,NA,0,0,0,0,0,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,1,,,2,,
,,,,,,,0,0,0,0,0,0,0,,10653191,20,20210721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,11553157,10,20210721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,11553157,20,20211019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
,,,,,,,0,0,0,0,0,0,0,,11553157,30,20220106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
784793-4,Planned,2702,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784793-5,Firm,2702,N,NA,NA,NA,0,0,0,0,0,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00360/993,20220809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00360/993,20220809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00360/993,20230411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00360/993,20230411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
784793-5,Planned,2702,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,
784793-5,Firm,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784793-5,Planned,2710,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784832-1,Firm,2701,N,NA,NA,NA,0,0,0,0,0,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00370/776,20211115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00370/776,20211224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00370/776,20220216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00370/776,20220322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00370/776,20220510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00370/776,20220628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00370/776,20220727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00370/776,20220907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00370/776,20221031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00370/776,20221228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00370/776,20230127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00370/776,20230301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00370/776,20230428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00370/776,20230531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00370/776,20230628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00370/776,20230801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00370/776,20230829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00370/776,20231027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00370/776,20231128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,
,,,,,,,0,0,0,0,0,0,0,,H117214A,00370/776,20231228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
784832-1,Planned,2701,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,13,26,29
785496-40,Firm,2755,N,NA,NA,NA,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
